firstName,lastName,attempts,completions,interceptions,touchdowns,yards,whenPlayed,ourTeam,ourScore,theirTeam,theirScore
Andy,Jackson,32,24,0,5,398,2017-05-31,Huntington Beach Harriers,38,Glendale Centers,16
Andy,Jackson,29,19,0,4,264,2017-06-07,Huntington Beach Harriers,37,Des Moines Desperadoes,30
Andy,Jackson,38,27,0,4,366,2017-06-14,Huntington Beach Harriers,28,Augusta Autocrats,30
Andy,Jackson,37,27,0,5,433,2017-06-21,Huntington Beach Harriers,36,Grand Rapids Gamers,6
Rutherford,Hayes,33,20,0,3,238,2017-03-15,Mobile Misfits,39,Boise Bearcats,31
Harry,Truman,3,1,1,1,8,2017-03-15,Mobile Misfits,39,Boise Bearcats,31
Rutherford,Hayes,30,19,0,3,258,2017-03-22,Mobile Misfits,26,Modesto Misanthropes,20
Rutherford,Hayes,32,16,0,3,201,2017-03-29,Mobile Misfits,29,Fremont Firebugs,24
Rutherford,Hayes,34,18,0,3,217,2017-04-05,Mobile Misfits,39,Montgomery Music,35
Harry,Truman,4,1,1,1,8,2017-04-05,Mobile Misfits,39,Montgomery Music,35
Rutherford,Hayes,20,10,0,1,134,2017-04-12,Mobile Misfits,8,Spokane Stallions,13
Harry,Truman,4,1,1,0,8,2017-04-12,Mobile Misfits,8,Spokane Stallions,13
Rutherford,Hayes,35,19,0,2,254,2017-04-19,Mobile Misfits,25,Richmond Roustabouts,28
Rutherford,Hayes,28,16,0,1,171,2017-04-26,Mobile Misfits,10,Yonkers Yellowjackets,17
Rutherford,Hayes,29,20,0,2,212,2017-05-03,Mobile Misfits,23,Shreveport Seamen,9
Rutherford,Hayes,37,24,1,4,313,2017-05-10,Mobile Misfits,37,San Bernardino Stalkers,28
Rutherford,Hayes,35,19,0,2,258,2017-05-17,Mobile Misfits,24,Tacoma Touchdown-Scorers,20
Rutherford,Hayes,18,9,0,2,98,2017-05-24,Mobile Misfits,33,Glendale Centers,0
Harry,Truman,9,3,1,1,25,2017-05-24,Mobile Misfits,33,Glendale Centers,0
Rutherford,Hayes,38,20,0,2,218,2017-05-31,Mobile Misfits,26,Des Moines Desperadoes,6
Rutherford,Hayes,25,13,0,2,176,2017-06-07,Mobile Misfits,29,Augusta Autocrats,7
Harry,Truman,5,2,1,1,13,2017-06-07,Mobile Misfits,29,Augusta Autocrats,7
Rutherford,Hayes,30,17,0,3,222,2017-06-14,Mobile Misfits,31,Grand Rapids Gamers,16
Rutherford,Hayes,29,17,0,2,177,2017-06-21,Mobile Misfits,20,Huntington Beach Harriers,37
Teddy,Roosevelt,36,25,0,5,444,2018-03-14,Boise Bearcats,41,Modesto Misanthropes,0
Teddy,Roosevelt,31,20,0,4,345,2018-03-21,Boise Bearcats,32,Fremont Firebugs,16
Barry,Obama,2,0,1,0,0,2018-03-21,Boise Bearcats,32,Fremont Firebugs,16
Teddy,Roosevelt,32,21,0,5,350,2018-03-28,Boise Bearcats,43,Montgomery Music,17
Teddy,Roosevelt,37,25,0,4,330,2018-04-04,Boise Bearcats,39,Spokane Stallions,20
Teddy,Roosevelt,25,16,0,3,236,2018-04-11,Boise Bearcats,31,Richmond Roustabouts,23
Barry,Obama,13,5,1,0,34,2018-04-11,Boise Bearcats,31,Richmond Roustabouts,23
Teddy,Roosevelt,28,21,0,5,387,2018-04-18,Boise Bearcats,45,Yonkers Yellowjackets,14
Teddy,Roosevelt,29,20,0,4,310,2018-04-25,Boise Bearcats,35,Shreveport Seamen,34
Teddy,Roosevelt,30,21,0,6,391,2018-05-02,Boise Bearcats,44,San Bernardino Stalkers,13
Teddy,Roosevelt,28,22,0,5,348,2018-05-09,Boise Bearcats,45,Tacoma Touchdown-Scorers,27
Teddy,Roosevelt,32,22,0,5,369,2018-05-16,Boise Bearcats,43,Glendale Centers,44
Barry,Obama,6,2,1,0,13,2018-05-16,Boise Bearcats,43,Glendale Centers,44
Teddy,Roosevelt,34,24,0,5,392,2018-05-23,Boise Bearcats,41,Des Moines Desperadoes,35
Teddy,Roosevelt,26,20,0,5,363,2018-05-30,Boise Bearcats,36,Augusta Autocrats,9
Teddy,Roosevelt,34,22,0,5,402,2018-06-06,Boise Bearcats,47,Grand Rapids Gamers,0
Teddy,Roosevelt,32,21,0,5,391,2018-06-13,Boise Bearcats,45,Huntington Beach Harriers,35
Barry,Obama,3,1,1,0,5,2018-06-13,Boise Bearcats,45,Huntington Beach Harriers,35
Teddy,Roosevelt,24,19,0,4,340,2018-06-20,Boise Bearcats,37,Mobile Misfits,16
Barry,Obama,1,0,1,0,0,2018-06-20,Boise Bearcats,37,Mobile Misfits,16
Zach,Taylor,25,16,0,2,173,2018-03-14,Modesto Misanthropes,30,Fremont Firebugs,31
James,Garfield,12,6,0,1,62,2018-03-14,Modesto Misanthropes,30,Fremont Firebugs,31
Zach,Taylor,33,20,0,2,226,2018-03-21,Modesto Misanthropes,19,Montgomery Music,17
Zach,Taylor,18,9,0,1,116,2018-03-28,Modesto Misanthropes,22,Spokane Stallions,21
James,Garfield,11,6,0,1,66,2018-03-28,Modesto Misanthropes,22,Spokane Stallions,21
Zach,Taylor,19,8,0,1,85,2018-04-04,Modesto Misanthropes,16,Richmond Roustabouts,24
James,Garfield,8,4,0,0,42,2018-04-04,Modesto Misanthropes,16,Richmond Roustabouts,24
Zach,Taylor,32,16,0,2,167,2018-04-11,Modesto Misanthropes,24,Yonkers Yellowjackets,14
Zach,Taylor,26,12,0,1,123,2018-04-18,Modesto Misanthropes,15,Shreveport Seamen,3
Zach,Taylor,28,16,0,1,157,2018-04-25,Modesto Misanthropes,15,San Bernardino Stalkers,13
James,Garfield,9,4,0,1,39,2018-04-25,Modesto Misanthropes,15,San Bernardino Stalkers,13
Zach,Taylor,24,12,0,2,150,2018-05-02,Modesto Misanthropes,26,Tacoma Touchdown-Scorers,30
James,Garfield,12,6,0,0,54,2018-05-02,Modesto Misanthropes,26,Tacoma Touchdown-Scorers,30
Zach,Taylor,36,23,1,3,298,2018-05-09,Modesto Misanthropes,21,Glendale Centers,9
Zach,Taylor,36,21,1,3,248,2018-05-16,Modesto Misanthropes,23,Des Moines Desperadoes,23
Zach,Taylor,23,11,0,1,137,2018-05-23,Modesto Misanthropes,11,Augusta Autocrats,37
James,Garfield,1,0,0,0,0,2018-05-23,Modesto Misanthropes,11,Augusta Autocrats,37
Zach,Taylor,15,8,0,0,83,2018-05-30,Modesto Misanthropes,16,Grand Rapids Gamers,0
James,Garfield,9,4,0,1,41,2018-05-30,Modesto Misanthropes,16,Grand Rapids Gamers,0
Zach,Taylor,36,21,0,2,239,2018-06-06,Modesto Misanthropes,21,Huntington Beach Harriers,44
Zach,Taylor,39,20,1,3,224,2018-06-13,Modesto Misanthropes,28,Mobile Misfits,30
Zach,Taylor,34,22,0,2,276,2018-06-20,Modesto Misanthropes,15,Boise Bearcats,10
James,Monroe,28,12,0,1,100,2018-03-14,Fremont Firebugs,13,Montgomery Music,10
James,Monroe,27,13,0,1,119,2018-03-21,Fremont Firebugs,8,Spokane Stallions,27
James,Monroe,34,13,0,1,130,2018-03-28,Fremont Firebugs,10,Richmond Roustabouts,6
Jack,Kennedy,2,0,1,0,0,2018-03-28,Fremont Firebugs,10,Richmond Roustabouts,6
James,Monroe,20,9,0,1,77,2018-04-04,Fremont Firebugs,12,Yonkers Yellowjackets,38
Jack,Kennedy,5,1,1,0,6,2018-04-04,Fremont Firebugs,12,Yonkers Yellowjackets,38
James,Monroe,30,15,0,0,122,2018-04-11,Fremont Firebugs,0,Shreveport Seamen,17
James,Monroe,29,13,0,1,102,2018-04-18,Fremont Firebugs,9,San Bernardino Stalkers,16
James,Monroe,39,20,0,1,156,2018-04-25,Fremont Firebugs,11,Tacoma Touchdown-Scorers,38
James,Monroe,32,13,0,0,103,2018-05-02,Fremont Firebugs,9,Glendale Centers,30
James,Monroe,29,14,0,0,101,2018-05-09,Fremont Firebugs,5,Des Moines Desperadoes,20
James,Monroe,29,13,0,1,110,2018-05-16,Fremont Firebugs,15,Augusta Autocrats,0
James,Monroe,34,12,0,1,103,2018-05-23,Fremont Firebugs,16,Grand Rapids Gamers,31
James,Monroe,26,11,0,1,102,2018-05-30,Fremont Firebugs,17,Huntington Beach Harriers,3
James,Monroe,38,19,0,2,189,2018-06-06,Fremont Firebugs,14,Mobile Misfits,6
James,Monroe,31,11,0,1,78,2018-06-13,Fremont Firebugs,8,Boise Bearcats,30
James,Monroe,23,11,0,0,101,2018-06-20,Fremont Firebugs,13,Modesto Misanthropes,17
Jack,Kennedy,13,5,1,1,30,2018-06-20,Fremont Firebugs,13,Modesto Misanthropes,17
Warren,Harding,32,14,0,2,142,2018-03-14,Montgomery Music,25,Spokane Stallions,17
Warren,Harding,39,16,0,1,154,2018-03-21,Montgomery Music,12,Richmond Roustabouts,6
Warren,Harding,30,16,0,1,126,2018-03-28,Montgomery Music,19,Yonkers Yellowjackets,21
Warren,Harding,39,19,0,2,148,2018-04-04,Montgomery Music,26,Shreveport Seamen,34
Warren,Harding,25,13,0,0,106,2018-04-11,Montgomery Music,11,San Bernardino Stalkers,41
Warren,Harding,22,11,0,1,88,2018-04-18,Montgomery Music,17,Tacoma Touchdown-Scorers,14
Dick,Nixon,4,1,1,1,7,2018-04-18,Montgomery Music,17,Tacoma Touchdown-Scorers,14
Warren,Harding,35,15,0,0,116,2018-04-25,Montgomery Music,9,Glendale Centers,28
Warren,Harding,16,8,0,0,82,2018-05-02,Montgomery Music,8,Des Moines Desperadoes,14
Dick,Nixon,9,4,1,0,26,2018-05-02,Montgomery Music,8,Des Moines Desperadoes,14
Warren,Harding,27,13,0,0,109,2018-05-09,Montgomery Music,3,Augusta Autocrats,7
Warren,Harding,34,18,0,1,182,2018-05-16,Montgomery Music,19,Grand Rapids Gamers,24
Warren,Harding,36,18,0,2,181,2018-05-23,Montgomery Music,18,Huntington Beach Harriers,0
Warren,Harding,29,14,0,0,121,2018-05-30,Montgomery Music,9,Mobile Misfits,16
Warren,Harding,25,12,0,0,97,2018-06-06,Montgomery Music,7,Boise Bearcats,21
Warren,Harding,24,12,0,0,122,2018-06-13,Montgomery Music,7,Modesto Misanthropes,23
Dick,Nixon,5,2,1,1,13,2018-06-13,Montgomery Music,7,Modesto Misanthropes,23
Warren,Harding,35,15,0,1,139,2018-06-20,Montgomery Music,10,Fremont Firebugs,21
George,Bush,30,13,0,2,147,2018-03-14,Spokane Stallions,31,Richmond Roustabouts,10
Bill,Clinton,4,1,1,1,3,2018-03-14,Spokane Stallions,31,Richmond Roustabouts,10
George,Bush,25,12,0,1,100,2018-03-21,Spokane Stallions,16,Yonkers Yellowjackets,20
Bill,Clinton,8,2,1,1,9,2018-03-21,Spokane Stallions,16,Yonkers Yellowjackets,20
George,Bush,33,17,0,1,192,2018-03-28,Spokane Stallions,19,Shreveport Seamen,38
George,Bush,37,15,0,1,143,2018-04-04,Spokane Stallions,14,San Bernardino Stalkers,41
George,Bush,25,12,0,2,124,2018-04-11,Spokane Stallions,20,Tacoma Touchdown-Scorers,6
George,Bush,36,19,0,2,199,2018-04-18,Spokane Stallions,18,Glendale Centers,7
George,Bush,28,15,0,1,150,2018-04-25,Spokane Stallions,10,Des Moines Desperadoes,27
George,Bush,32,15,0,1,131,2018-05-02,Spokane Stallions,7,Augusta Autocrats,16
George,Bush,35,17,0,1,154,2018-05-09,Spokane Stallions,13,Grand Rapids Gamers,28
George,Bush,23,9,0,0,84,2018-05-16,Spokane Stallions,6,Huntington Beach Harriers,27
Bill,Clinton,8,2,1,0,9,2018-05-16,Spokane Stallions,6,Huntington Beach Harriers,27
George,Bush,29,16,0,2,149,2018-05-23,Spokane Stallions,16,Mobile Misfits,37
George,Bush,25,13,0,2,124,2018-05-30,Spokane Stallions,18,Boise Bearcats,41
Bill,Clinton,8,1,1,0,4,2018-05-30,Spokane Stallions,18,Boise Bearcats,41
George,Bush,30,16,0,2,163,2018-06-06,Spokane Stallions,18,Modesto Misanthropes,38
George,Bush,32,15,0,1,136,2018-06-13,Spokane Stallions,10,Fremont Firebugs,34
George,Bush,34,15,0,2,153,2018-06-20,Spokane Stallions,16,Montgomery Music,14
Bill,Clinton,1,0,1,0,0,2018-06-20,Spokane Stallions,16,Montgomery Music,14
Sam,Grant,29,14,0,1,148,2018-03-14,Richmond Roustabouts,20,Yonkers Yellowjackets,17
Tom,Wilson,6,1,1,1,6,2018-03-14,Richmond Roustabouts,20,Yonkers Yellowjackets,17
Sam,Grant,25,15,0,1,148,2018-03-21,Richmond Roustabouts,16,Shreveport Seamen,28
Sam,Grant,30,14,0,1,129,2018-03-28,Richmond Roustabouts,18,San Bernardino Stalkers,14
Sam,Grant,20,9,0,1,92,2018-04-04,Richmond Roustabouts,23,Tacoma Touchdown-Scorers,44
Tom,Wilson,4,1,1,1,7,2018-04-04,Richmond Roustabouts,23,Tacoma Touchdown-Scorers,44
Sam,Grant,21,9,0,1,90,2018-04-11,Richmond Roustabouts,10,Glendale Centers,44
Tom,Wilson,13,5,1,0,35,2018-04-11,Richmond Roustabouts,10,Glendale Centers,44
Sam,Grant,34,20,0,2,250,2018-04-18,Richmond Roustabouts,26,Des Moines Desperadoes,35
Sam,Grant,26,15,0,1,152,2018-04-25,Richmond Roustabouts,12,Augusta Autocrats,31
Sam,Grant,30,18,0,2,233,2018-05-02,Richmond Roustabouts,16,Grand Rapids Gamers,41
Sam,Grant,26,15,0,1,159,2018-05-09,Richmond Roustabouts,10,Huntington Beach Harriers,38
Sam,Grant,26,16,0,1,201,2018-05-16,Richmond Roustabouts,23,Mobile Misfits,27
Tom,Wilson,12,4,1,1,31,2018-05-16,Richmond Roustabouts,23,Mobile Misfits,27
Sam,Grant,30,14,0,1,173,2018-05-23,Richmond Roustabouts,24,Boise Bearcats,16
Tom,Wilson,6,2,1,1,14,2018-05-23,Richmond Roustabouts,24,Boise Bearcats,16
Sam,Grant,33,15,0,2,184,2018-05-30,Richmond Roustabouts,16,Modesto Misanthropes,16
Sam,Grant,18,9,0,0,89,2018-06-06,Richmond Roustabouts,12,Fremont Firebugs,16
Tom,Wilson,9,3,1,1,17,2018-06-06,Richmond Roustabouts,12,Fremont Firebugs,16
Sam,Grant,29,17,0,2,204,2018-06-13,Richmond Roustabouts,26,Montgomery Music,17
Sam,Grant,35,17,0,1,215,2018-06-20,Richmond Roustabouts,11,Spokane Stallions,34
Dutch,Reagan,30,20,0,3,318,2018-03-14,Yonkers Yellowjackets,32,Shreveport Seamen,16
Dutch,Reagan,33,25,0,5,385,2018-03-21,Yonkers Yellowjackets,43,San Bernardino Stalkers,41
Dutch,Reagan,28,20,0,4,271,2018-03-28,Yonkers Yellowjackets,35,Tacoma Touchdown-Scorers,34
Dutch,Reagan,28,16,0,3,230,2018-04-04,Yonkers Yellowjackets,29,Glendale Centers,44
Dutch,Reagan,26,17,0,4,276,2018-04-11,Yonkers Yellowjackets,40,Des Moines Desperadoes,35
John,Adams,2,0,1,0,0,2018-04-11,Yonkers Yellowjackets,40,Des Moines Desperadoes,35
Dutch,Reagan,17,11,0,2,182,2018-04-18,Yonkers Yellowjackets,30,Augusta Autocrats,21
John,Adams,8,2,1,1,12,2018-04-18,Yonkers Yellowjackets,30,Augusta Autocrats,21
Dutch,Reagan,30,21,0,5,337,2018-04-25,Yonkers Yellowjackets,41,Grand Rapids Gamers,14
Dutch,Reagan,29,21,0,3,310,2018-05-02,Yonkers Yellowjackets,30,Huntington Beach Harriers,24
Dutch,Reagan,22,13,0,1,155,2018-05-09,Yonkers Yellowjackets,23,Mobile Misfits,13
John,Adams,10,3,1,1,19,2018-05-09,Yonkers Yellowjackets,23,Mobile Misfits,13
Dutch,Reagan,25,14,0,3,195,2018-05-16,Yonkers Yellowjackets,28,Boise Bearcats,17
Dutch,Reagan,34,22,0,4,359,2018-05-23,Yonkers Yellowjackets,29,Modesto Misanthropes,27
Dutch,Reagan,31,18,0,3,298,2018-05-30,Yonkers Yellowjackets,32,Fremont Firebugs,10
Dutch,Reagan,38,26,0,4,343,2018-06-06,Yonkers Yellowjackets,33,Montgomery Music,35
Dutch,Reagan,27,18,0,3,290,2018-06-13,Yonkers Yellowjackets,24,Spokane Stallions,9
Dutch,Reagan,37,27,0,4,318,2018-06-20,Yonkers Yellowjackets,28,Richmond Roustabouts,27
John,Adams,1,0,1,0,0,2018-06-20,Yonkers Yellowjackets,28,Richmond Roustabouts,27
Ike,Eisenhower,32,9,1,1,59,2018-03-14,Shreveport Seamen,19,San Bernardino Stalkers,20
Ike,Eisenhower,31,12,1,0,74,2018-03-21,Shreveport Seamen,8,Tacoma Touchdown-Scorers,31
Ben,Harrison,6,2,1,0,15,2018-03-21,Shreveport Seamen,8,Tacoma Touchdown-Scorers,31
Ike,Eisenhower,37,12,1,0,79,2018-03-28,Shreveport Seamen,4,Glendale Centers,3
Ike,Eisenhower,31,10,1,0,64,2018-04-04,Shreveport Seamen,6,Des Moines Desperadoes,24
Ike,Eisenhower,27,7,1,1,52,2018-04-11,Shreveport Seamen,17,Augusta Autocrats,35
Ike,Eisenhower,25,10,1,1,67,2018-04-18,Shreveport Seamen,9,Grand Rapids Gamers,13
Ike,Eisenhower,38,12,1,0,79,2018-04-25,Shreveport Seamen,11,Huntington Beach Harriers,21
Ike,Eisenhower,18,6,1,1,44,2018-05-02,Shreveport Seamen,20,Mobile Misfits,3
Ben,Harrison,7,2,1,1,11,2018-05-02,Shreveport Seamen,20,Mobile Misfits,3
Ike,Eisenhower,34,10,1,0,64,2018-05-09,Shreveport Seamen,7,Boise Bearcats,21
Ike,Eisenhower,30,12,1,1,86,2018-05-16,Shreveport Seamen,11,Modesto Misanthropes,13
Ike,Eisenhower,25,11,1,1,60,2018-05-23,Shreveport Seamen,17,Fremont Firebugs,23
Ike,Eisenhower,24,7,1,0,48,2018-05-30,Shreveport Seamen,2,Montgomery Music,13
Ben,Harrison,6,2,1,0,13,2018-05-30,Shreveport Seamen,2,Montgomery Music,13
Ike,Eisenhower,37,14,1,0,85,2018-06-06,Shreveport Seamen,9,Spokane Stallions,16
Ike,Eisenhower,32,14,1,0,84,2018-06-13,Shreveport Seamen,1,Richmond Roustabouts,41
Ike,Eisenhower,38,10,1,0,68,2018-06-20,Shreveport Seamen,11,Yonkers Yellowjackets,13
Jimmy,Carter,32,17,0,2,153,2018-03-14,San Bernardino Stalkers,25,Tacoma Touchdown-Scorers,16
Jimmy,Carter,26,14,0,2,137,2018-03-21,San Bernardino Stalkers,15,Glendale Centers,41
Jimmy,Carter,37,21,0,1,222,2018-03-28,San Bernardino Stalkers,19,Des Moines Desperadoes,24
Jimmy,Carter,31,14,0,0,116,2018-04-04,San Bernardino Stalkers,11,Augusta Autocrats,20
Jimmy,Carter,29,15,0,2,141,2018-04-11,San Bernardino Stalkers,22,Grand Rapids Gamers,7
Andrew,Johnson,3,1,0,0,9,2018-04-11,San Bernardino Stalkers,22,Grand Rapids Gamers,7
Jimmy,Carter,19,8,0,1,74,2018-04-18,San Bernardino Stalkers,13,Huntington Beach Harriers,44
Andrew,Johnson,12,6,0,0,66,2018-04-18,San Bernardino Stalkers,13,Huntington Beach Harriers,44
Jimmy,Carter,34,15,0,1,149,2018-04-25,San Bernardino Stalkers,19,Mobile Misfits,0
Andrew,Johnson,3,1,0,0,8,2018-04-25,San Bernardino Stalkers,19,Mobile Misfits,0
Jimmy,Carter,31,17,0,1,195,2018-05-02,San Bernardino Stalkers,19,Boise Bearcats,30
Andrew,Johnson,6,2,0,1,16,2018-05-02,San Bernardino Stalkers,19,Boise Bearcats,30
Jimmy,Carter,35,16,0,1,142,2018-05-09,San Bernardino Stalkers,18,Modesto Misanthropes,17
Andrew,Johnson,1,0,0,0,0,2018-05-09,San Bernardino Stalkers,18,Modesto Misanthropes,17
Jimmy,Carter,24,13,0,1,121,2018-05-16,San Bernardino Stalkers,12,Fremont Firebugs,27
Andrew,Johnson,12,6,0,0,69,2018-05-16,San Bernardino Stalkers,12,Fremont Firebugs,27
Jimmy,Carter,35,16,0,2,176,2018-05-23,San Bernardino Stalkers,19,Montgomery Music,3
Jimmy,Carter,34,19,0,1,207,2018-05-30,San Bernardino Stalkers,15,Spokane Stallions,10
Jimmy,Carter,29,16,0,2,133,2018-06-06,San Bernardino Stalkers,26,Richmond Roustabouts,37
Jimmy,Carter,34,15,0,2,166,2018-06-13,San Bernardino Stalkers,21,Yonkers Yellowjackets,41
Andrew,Johnson,1,0,0,0,0,2018-06-13,San Bernardino Stalkers,21,Yonkers Yellowjackets,41
Jimmy,Carter,34,17,0,2,155,2018-06-20,San Bernardino Stalkers,22,Shreveport Seamen,38
Tom,Jefferson,37,9,1,1,42,2018-03-14,Tacoma Touchdown-Scorers,18,Glendale Centers,7
Tom,Jefferson,21,7,1,1,35,2018-03-21,Tacoma Touchdown-Scorers,8,Des Moines Desperadoes,7
Martin,Van Buren,9,3,1,0,23,2018-03-21,Tacoma Touchdown-Scorers,8,Des Moines Desperadoes,7
Tom,Jefferson,19,6,1,0,25,2018-03-28,Tacoma Touchdown-Scorers,11,Augusta Autocrats,10
Martin,Van Buren,5,1,1,0,7,2018-03-28,Tacoma Touchdown-Scorers,11,Augusta Autocrats,10
Tom,Jefferson,25,9,1,0,43,2018-04-04,Tacoma Touchdown-Scorers,3,Grand Rapids Gamers,7
Tom,Jefferson,26,7,1,0,33,2018-04-11,Tacoma Touchdown-Scorers,4,Huntington Beach Harriers,34
Martin,Van Buren,8,2,1,0,16,2018-04-11,Tacoma Touchdown-Scorers,4,Huntington Beach Harriers,34
Tom,Jefferson,21,7,1,1,27,2018-04-18,Tacoma Touchdown-Scorers,14,Mobile Misfits,7
Martin,Van Buren,7,2,1,0,16,2018-04-18,Tacoma Touchdown-Scorers,14,Mobile Misfits,7
Tom,Jefferson,33,12,1,0,50,2018-04-25,Tacoma Touchdown-Scorers,3,Boise Bearcats,30
Tom,Jefferson,37,14,1,1,70,2018-05-02,Tacoma Touchdown-Scorers,11,Modesto Misanthropes,37
Tom,Jefferson,30,8,1,0,40,2018-05-09,Tacoma Touchdown-Scorers,12,Fremont Firebugs,13
Martin,Van Buren,8,2,1,1,13,2018-05-09,Tacoma Touchdown-Scorers,12,Fremont Firebugs,13
Tom,Jefferson,37,12,1,1,46,2018-05-16,Tacoma Touchdown-Scorers,18,Montgomery Music,44
Tom,Jefferson,37,14,1,0,56,2018-05-23,Tacoma Touchdown-Scorers,0,Spokane Stallions,35
Tom,Jefferson,39,13,1,1,61,2018-05-30,Tacoma Touchdown-Scorers,15,Richmond Roustabouts,34
Tom,Jefferson,33,11,1,0,47,2018-06-06,Tacoma Touchdown-Scorers,8,Yonkers Yellowjackets,13
Tom,Jefferson,28,6,1,1,22,2018-06-13,Tacoma Touchdown-Scorers,17,Shreveport Seamen,41
Martin,Van Buren,4,1,1,0,7,2018-06-13,Tacoma Touchdown-Scorers,17,Shreveport Seamen,41
Tom,Jefferson,36,12,1,0,54,2018-06-20,Tacoma Touchdown-Scorers,2,San Bernardino Stalkers,20
Dubya,Bush,32,11,1,1,91,2018-03-14,Glendale Centers,7,Des Moines Desperadoes,0
Dubya,Bush,37,18,1,0,117,2018-03-21,Glendale Centers,5,Augusta Autocrats,0
Dubya,Bush,36,16,1,1,107,2018-03-28,Glendale Centers,19,Grand Rapids Gamers,7
Dubya,Bush,39,19,1,0,137,2018-04-04,Glendale Centers,0,Huntington Beach Harriers,34
Dubya,Bush,34,13,1,1,92,2018-04-11,Glendale Centers,18,Mobile Misfits,30
Dubya,Bush,38,18,1,1,148,2018-04-18,Glendale Centers,19,Boise Bearcats,14
Dubya,Bush,25,12,1,0,102,2018-04-25,Glendale Centers,11,Modesto Misanthropes,34
Dubya,Bush,29,12,1,0,88,2018-05-02,Glendale Centers,11,Fremont Firebugs,17
Dubya,Bush,33,13,1,1,103,2018-05-09,Glendale Centers,13,Montgomery Music,44
Dubya,Bush,32,15,1,0,104,2018-05-16,Glendale Centers,6,Spokane Stallions,17
Dubya,Bush,32,15,1,0,93,2018-05-23,Glendale Centers,9,Richmond Roustabouts,30
Dubya,Bush,22,9,1,0,61,2018-05-30,Glendale Centers,11,Yonkers Yellowjackets,14
Gerry,Ford,3,0,1,0,0,2018-05-30,Glendale Centers,11,Yonkers Yellowjackets,14
Dubya,Bush,37,14,1,1,88,2018-06-06,Glendale Centers,14,Shreveport Seamen,30
Dubya,Bush,27,10,1,1,76,2018-06-13,Glendale Centers,17,San Bernardino Stalkers,20
Dubya,Bush,33,14,1,1,101,2018-06-20,Glendale Centers,13,Tacoma Touchdown-Scorers,21
Gerry,Ford,3,0,1,0,0,2018-06-20,Glendale Centers,13,Tacoma Touchdown-Scorers,21
Big Bill,Taft,30,21,0,5,304,2018-03-14,Des Moines Desperadoes,42,Augusta Autocrats,28
Lyndon,Johnson,6,3,0,0,28,2018-03-14,Des Moines Desperadoes,42,Augusta Autocrats,28
Big Bill,Taft,27,19,0,5,317,2018-03-21,Des Moines Desperadoes,47,Grand Rapids Gamers,16
Lyndon,Johnson,5,2,0,1,15,2018-03-21,Des Moines Desperadoes,47,Grand Rapids Gamers,16
Big Bill,Taft,29,22,0,6,402,2018-03-28,Des Moines Desperadoes,46,Huntington Beach Harriers,10
Big Bill,Taft,21,17,0,4,288,2018-04-04,Des Moines Desperadoes,41,Mobile Misfits,16
Lyndon,Johnson,12,5,0,1,47,2018-04-04,Des Moines Desperadoes,41,Mobile Misfits,16
Big Bill,Taft,32,26,0,5,445,2018-04-11,Des Moines Desperadoes,37,Boise Bearcats,31
Big Bill,Taft,32,21,0,5,371,2018-04-18,Des Moines Desperadoes,43,Modesto Misanthropes,20
Big Bill,Taft,33,23,0,6,427,2018-04-25,Des Moines Desperadoes,46,Fremont Firebugs,21
Big Bill,Taft,35,28,0,6,454,2018-05-02,Des Moines Desperadoes,47,Montgomery Music,21
Big Bill,Taft,32,22,0,4,296,2018-05-09,Des Moines Desperadoes,37,Spokane Stallions,27
Big Bill,Taft,19,15,0,4,273,2018-05-16,Des Moines Desperadoes,41,Richmond Roustabouts,35
Lyndon,Johnson,7,3,0,1,28,2018-05-16,Des Moines Desperadoes,41,Richmond Roustabouts,35
Big Bill,Taft,26,21,0,4,275,2018-05-23,Des Moines Desperadoes,34,Yonkers Yellowjackets,24
Lyndon,Johnson,9,4,0,0,38,2018-05-23,Des Moines Desperadoes,34,Yonkers Yellowjackets,24
Big Bill,Taft,33,26,0,6,397,2018-05-30,Des Moines Desperadoes,44,Shreveport Seamen,41
Big Bill,Taft,39,26,0,7,483,2018-06-06,Des Moines Desperadoes,59,San Bernardino Stalkers,9
Big Bill,Taft,33,26,0,4,358,2018-06-13,Des Moines Desperadoes,36,Tacoma Touchdown-Scorers,24
Big Bill,Taft,25,18,0,4,327,2018-06-20,Des Moines Desperadoes,33,Glendale Centers,23
James,Madison,38,20,0,2,157,2018-03-14,Augusta Autocrats,19,Grand Rapids Gamers,20
James,Madison,32,12,0,1,125,2018-03-21,Augusta Autocrats,7,Huntington Beach Harriers,31
James,Madison,30,15,0,0,122,2018-03-28,Augusta Autocrats,8,Mobile Misfits,13
Frank,Pierce,1,0,1,0,0,2018-03-28,Augusta Autocrats,8,Mobile Misfits,13
James,Madison,25,12,0,0,101,2018-04-04,Augusta Autocrats,9,Boise Bearcats,27
James,Madison,27,12,0,1,111,2018-04-11,Augusta Autocrats,22,Modesto Misanthropes,6
Frank,Pierce,5,1,1,1,5,2018-04-11,Augusta Autocrats,22,Modesto Misanthropes,6
James,Madison,22,11,0,0,106,2018-04-18,Augusta Autocrats,9,Fremont Firebugs,24
Frank,Pierce,10,3,1,1,18,2018-04-18,Augusta Autocrats,9,Fremont Firebugs,24
James,Madison,20,7,0,0,57,2018-04-25,Augusta Autocrats,9,Montgomery Music,21
