firstName,lastName,attempts,completions,interceptions,touchdowns,yards,whenPlayed,ourTeam,ourScore,theirTeam,theirScore
Dick,Nixon,37,18,0,2,157,2017-05-17,Yonkers Yellowjackets,22,Boise Bearcats,13
Dick,Nixon,22,11,0,0,94,2017-05-24,Yonkers Yellowjackets,7,Modesto Misanthropes,10
Teddy,Roosevelt,7,3,0,0,28,2017-05-24,Yonkers Yellowjackets,7,Modesto Misanthropes,10
Dick,Nixon,33,17,0,2,193,2017-05-31,Yonkers Yellowjackets,19,Fremont Firebugs,38
Dick,Nixon,33,14,0,1,155,2017-06-07,Yonkers Yellowjackets,16,Montgomery Music,3
Dick,Nixon,30,12,0,1,109,2017-06-14,Yonkers Yellowjackets,19,Spokane Stallions,16
Teddy,Roosevelt,7,3,0,1,35,2017-06-14,Yonkers Yellowjackets,19,Spokane Stallions,16
Dick,Nixon,25,14,0,1,119,2017-06-21,Yonkers Yellowjackets,19,Richmond Roustabouts,16
Teddy,Roosevelt,10,4,0,1,35,2017-06-21,Yonkers Yellowjackets,19,Richmond Roustabouts,16
Cal,Coolidge,35,13,1,1,78,2017-03-15,Shreveport Seamen,10,San Bernardino Stalkers,0
Cal,Coolidge,23,9,1,0,71,2017-03-22,Shreveport Seamen,1,Tacoma Touchdown-Scorers,6
Big Bill,Taft,5,1,1,0,4,2017-03-22,Shreveport Seamen,1,Tacoma Touchdown-Scorers,6
Cal,Coolidge,36,11,1,0,82,2017-03-29,Shreveport Seamen,11,Glendale Centers,6
Cal,Coolidge,25,9,1,0,60,2017-04-05,Shreveport Seamen,4,Des Moines Desperadoes,13
Cal,Coolidge,30,13,1,1,100,2017-04-12,Shreveport Seamen,21,Augusta Autocrats,9
Big Bill,Taft,6,2,1,1,9,2017-04-12,Shreveport Seamen,21,Augusta Autocrats,9
Cal,Coolidge,36,17,1,1,113,2017-04-19,Shreveport Seamen,15,Grand Rapids Gamers,35
Cal,Coolidge,36,13,1,1,79,2017-04-26,Shreveport Seamen,9,Huntington Beach Harriers,35
Cal,Coolidge,23,7,1,1,52,2017-05-03,Shreveport Seamen,13,Mobile Misfits,14
Big Bill,Taft,1,0,1,0,0,2017-05-03,Shreveport Seamen,13,Mobile Misfits,14
Cal,Coolidge,18,8,1,1,47,2017-05-10,Shreveport Seamen,18,Boise Bearcats,13
Big Bill,Taft,6,1,1,1,4,2017-05-10,Shreveport Seamen,18,Boise Bearcats,13
Cal,Coolidge,37,14,1,1,92,2017-05-17,Shreveport Seamen,7,Modesto Misanthropes,21
Cal,Coolidge,37,17,1,0,104,2017-05-24,Shreveport Seamen,2,Fremont Firebugs,6
Cal,Coolidge,28,9,1,0,60,2017-05-31,Shreveport Seamen,1,Montgomery Music,31
Cal,Coolidge,39,12,1,0,96,2017-06-07,Shreveport Seamen,2,Spokane Stallions,9
Cal,Coolidge,26,8,1,1,47,2017-06-14,Shreveport Seamen,7,Richmond Roustabouts,24
Cal,Coolidge,34,11,1,0,67,2017-06-21,Shreveport Seamen,4,Yonkers Yellowjackets,10
Chet,Arthur,19,10,0,1,121,2017-03-15,San Bernardino Stalkers,15,Tacoma Touchdown-Scorers,16
Jack,Kennedy,7,2,1,1,16,2017-03-15,San Bernardino Stalkers,15,Tacoma Touchdown-Scorers,16
Chet,Arthur,32,20,0,3,227,2017-03-22,San Bernardino Stalkers,24,Glendale Centers,34
Chet,Arthur,32,17,0,2,245,2017-03-29,San Bernardino Stalkers,18,Des Moines Desperadoes,20
Chet,Arthur,34,23,0,3,297,2017-04-05,San Bernardino Stalkers,22,Augusta Autocrats,38
Jack,Kennedy,1,0,1,0,0,2017-04-05,San Bernardino Stalkers,22,Augusta Autocrats,38
Chet,Arthur,20,11,0,1,139,2017-04-12,San Bernardino Stalkers,16,Grand Rapids Gamers,35
Jack,Kennedy,5,1,1,0,7,2017-04-12,San Bernardino Stalkers,16,Grand Rapids Gamers,35
Chet,Arthur,35,24,1,4,330,2017-04-19,San Bernardino Stalkers,35,Huntington Beach Harriers,30
Chet,Arthur,33,22,1,4,319,2017-04-26,San Bernardino Stalkers,29,Mobile Misfits,17
Chet,Arthur,27,15,0,1,158,2017-05-03,San Bernardino Stalkers,17,Boise Bearcats,27
Chet,Arthur,24,13,0,1,152,2017-05-10,San Bernardino Stalkers,13,Modesto Misanthropes,27
Jack,Kennedy,1,0,1,0,0,2017-05-10,San Bernardino Stalkers,13,Modesto Misanthropes,27
Chet,Arthur,17,10,0,1,137,2017-05-17,San Bernardino Stalkers,21,Fremont Firebugs,23
Jack,Kennedy,7,3,1,1,19,2017-05-17,San Bernardino Stalkers,21,Fremont Firebugs,23
Chet,Arthur,22,13,0,1,146,2017-05-24,San Bernardino Stalkers,25,Montgomery Music,9
Jack,Kennedy,8,2,1,1,12,2017-05-24,San Bernardino Stalkers,25,Montgomery Music,9
Chet,Arthur,38,20,0,3,267,2017-05-31,San Bernardino Stalkers,24,Spokane Stallions,17
Chet,Arthur,27,17,0,2,179,2017-06-07,San Bernardino Stalkers,25,Richmond Roustabouts,38
Chet,Arthur,18,11,0,1,127,2017-06-14,San Bernardino Stalkers,17,Yonkers Yellowjackets,27
Jack,Kennedy,9,2,1,1,15,2017-06-14,San Bernardino Stalkers,17,Yonkers Yellowjackets,27
Chet,Arthur,25,13,0,2,166,2017-06-21,San Bernardino Stalkers,21,Shreveport Seamen,27
Millard,Fillmore,37,19,0,1,226,2017-03-15,Tacoma Touchdown-Scorers,7,Glendale Centers,17
Millard,Fillmore,22,10,0,0,108,2017-03-22,Tacoma Touchdown-Scorers,19,Des Moines Desperadoes,9
Dubya,Bush,5,2,0,1,23,2017-03-22,Tacoma Touchdown-Scorers,19,Des Moines Desperadoes,9
Millard,Fillmore,18,11,0,1,114,2017-03-29,Tacoma Touchdown-Scorers,16,Augusta Autocrats,21
Dubya,Bush,7,3,0,0,29,2017-03-29,Tacoma Touchdown-Scorers,16,Augusta Autocrats,21
Millard,Fillmore,26,16,0,1,146,2017-04-05,Tacoma Touchdown-Scorers,12,Grand Rapids Gamers,41
Millard,Fillmore,30,14,0,1,128,2017-04-12,Tacoma Touchdown-Scorers,12,Huntington Beach Harriers,16
Millard,Fillmore,32,19,0,2,216,2017-04-19,Tacoma Touchdown-Scorers,21,Mobile Misfits,10
Millard,Fillmore,24,11,0,1,104,2017-04-26,Tacoma Touchdown-Scorers,7,Boise Bearcats,35
Dubya,Bush,1,0,0,0,0,2017-04-26,Tacoma Touchdown-Scorers,7,Boise Bearcats,35
Millard,Fillmore,19,10,0,0,99,2017-05-03,Tacoma Touchdown-Scorers,11,Modesto Misanthropes,17
Dubya,Bush,7,4,0,0,48,2017-05-03,Tacoma Touchdown-Scorers,11,Modesto Misanthropes,17
Millard,Fillmore,37,21,0,2,250,2017-05-10,Tacoma Touchdown-Scorers,14,Fremont Firebugs,41
Millard,Fillmore,35,17,0,2,154,2017-05-17,Tacoma Touchdown-Scorers,19,Montgomery Music,9
Millard,Fillmore,31,18,0,2,161,2017-05-24,Tacoma Touchdown-Scorers,18,Spokane Stallions,10
Millard,Fillmore,28,13,0,1,151,2017-05-31,Tacoma Touchdown-Scorers,10,Richmond Roustabouts,34
Millard,Fillmore,32,17,0,2,151,2017-06-07,Tacoma Touchdown-Scorers,16,Yonkers Yellowjackets,10
Millard,Fillmore,37,16,0,2,186,2017-06-14,Tacoma Touchdown-Scorers,16,Shreveport Seamen,35
Millard,Fillmore,33,15,0,1,157,2017-06-21,Tacoma Touchdown-Scorers,9,San Bernardino Stalkers,9
James,Monroe,29,18,0,3,249,2017-03-15,Glendale Centers,21,Des Moines Desperadoes,3
James,Monroe,27,17,0,2,256,2017-03-22,Glendale Centers,18,Augusta Autocrats,41
James,Monroe,36,23,0,4,295,2017-03-29,Glendale Centers,28,Grand Rapids Gamers,13
James,Monroe,32,23,0,4,320,2017-04-05,Glendale Centers,45,Huntington Beach Harriers,10
Gerry,Ford,2,1,0,1,13,2017-04-05,Glendale Centers,45,Huntington Beach Harriers,10
James,Monroe,22,14,0,1,170,2017-04-12,Glendale Centers,17,Mobile Misfits,24
Gerry,Ford,2,1,0,1,13,2017-04-12,Glendale Centers,17,Mobile Misfits,24
James,Monroe,20,14,0,2,176,2017-04-19,Glendale Centers,34,Boise Bearcats,41
Gerry,Ford,11,7,0,2,85,2017-04-19,Glendale Centers,34,Boise Bearcats,41
James,Monroe,26,17,0,3,268,2017-04-26,Glendale Centers,37,Modesto Misanthropes,21
Gerry,Ford,3,2,0,1,25,2017-04-26,Glendale Centers,37,Modesto Misanthropes,21
James,Monroe,29,16,0,2,251,2017-05-03,Glendale Centers,26,Fremont Firebugs,38
James,Monroe,25,18,0,2,243,2017-05-10,Glendale Centers,15,Montgomery Music,21
Gerry,Ford,8,5,0,0,76,2017-05-10,Glendale Centers,15,Montgomery Music,21
James,Monroe,32,20,0,2,229,2017-05-17,Glendale Centers,18,Spokane Stallions,38
James,Monroe,21,14,0,2,206,2017-05-24,Glendale Centers,32,Richmond Roustabouts,6
Gerry,Ford,3,2,0,1,32,2017-05-24,Glendale Centers,32,Richmond Roustabouts,6
James,Monroe,38,28,0,4,393,2017-05-31,Glendale Centers,33,Yonkers Yellowjackets,38
James,Monroe,21,13,0,1,161,2017-06-07,Glendale Centers,18,Shreveport Seamen,24
Gerry,Ford,12,8,0,1,117,2017-06-07,Glendale Centers,18,Shreveport Seamen,24
James,Monroe,31,21,0,3,324,2017-06-14,Glendale Centers,25,San Bernardino Stalkers,30
James,Monroe,27,19,0,4,277,2017-06-21,Glendale Centers,37,Tacoma Touchdown-Scorers,13
Harry,Truman,31,24,0,5,381,2017-03-15,Des Moines Desperadoes,36,Augusta Autocrats,21
Harry,Truman,31,26,0,7,463,2017-03-22,Des Moines Desperadoes,57,Grand Rapids Gamers,34
Harry,Truman,36,25,0,4,358,2017-03-29,Des Moines Desperadoes,39,Huntington Beach Harriers,16
Harry,Truman,30,20,0,6,374,2017-04-05,Des Moines Desperadoes,54,Mobile Misfits,14
Harry,Truman,16,11,0,2,178,2017-04-12,Des Moines Desperadoes,23,Boise Bearcats,9
Herbert,Hoover,10,4,1,1,27,2017-04-12,Des Moines Desperadoes,23,Boise Bearcats,9
Harry,Truman,27,19,0,5,352,2017-04-19,Des Moines Desperadoes,44,Modesto Misanthropes,3
Herbert,Hoover,7,3,1,0,27,2017-04-19,Des Moines Desperadoes,44,Modesto Misanthropes,3
Harry,Truman,37,32,0,7,505,2017-04-26,Des Moines Desperadoes,52,Fremont Firebugs,20
Harry,Truman,36,27,0,5,425,2017-05-03,Des Moines Desperadoes,46,Montgomery Music,41
Harry,Truman,25,21,0,6,369,2017-05-10,Des Moines Desperadoes,51,Spokane Stallions,21
Harry,Truman,33,26,0,6,491,2017-05-17,Des Moines Desperadoes,49,Richmond Roustabouts,34
Harry,Truman,21,15,0,4,266,2017-05-24,Des Moines Desperadoes,35,Yonkers Yellowjackets,6
Herbert,Hoover,11,5,1,0,43,2017-05-24,Des Moines Desperadoes,35,Yonkers Yellowjackets,6
Harry,Truman,25,21,0,4,349,2017-05-31,Des Moines Desperadoes,39,Shreveport Seamen,17
Harry,Truman,23,18,0,5,333,2017-06-07,Des Moines Desperadoes,52,San Bernardino Stalkers,17
Herbert,Hoover,9,3,1,1,25,2017-06-07,Des Moines Desperadoes,52,San Bernardino Stalkers,17
Harry,Truman,21,18,0,3,252,2017-06-14,Des Moines Desperadoes,35,Tacoma Touchdown-Scorers,20
Herbert,Hoover,3,1,1,1,6,2017-06-14,Des Moines Desperadoes,35,Tacoma Touchdown-Scorers,20
Harry,Truman,37,29,0,5,396,2017-06-21,Des Moines Desperadoes,40,Glendale Centers,21
Martin,Van Buren,32,18,0,2,196,2017-03-15,Augusta Autocrats,17,Grand Rapids Gamers,3
Martin,Van Buren,22,13,0,2,142,2017-03-22,Augusta Autocrats,37,Huntington Beach Harriers,3
Tom,Jefferson,13,10,0,2,181,2017-03-22,Augusta Autocrats,37,Huntington Beach Harriers,3
Martin,Van Buren,26,18,0,2,226,2017-03-29,Augusta Autocrats,33,Mobile Misfits,17
Tom,Jefferson,11,8,0,1,120,2017-03-29,Augusta Autocrats,33,Mobile Misfits,17
Martin,Van Buren,24,13,0,1,175,2017-04-05,Augusta Autocrats,23,Boise Bearcats,35
Tom,Jefferson,6,4,0,1,52,2017-04-05,Augusta Autocrats,23,Boise Bearcats,35
Martin,Van Buren,25,17,0,2,207,2017-04-12,Augusta Autocrats,29,Modesto Misanthropes,31
Tom,Jefferson,13,8,0,2,103,2017-04-12,Augusta Autocrats,29,Modesto Misanthropes,31
Martin,Van Buren,29,14,0,3,200,2017-04-19,Augusta Autocrats,33,Fremont Firebugs,10
Martin,Van Buren,32,19,0,2,255,2017-04-26,Augusta Autocrats,15,Montgomery Music,9
Martin,Van Buren,32,22,0,2,274,2017-05-03,Augusta Autocrats,14,Spokane Stallions,44
Martin,Van Buren,33,19,0,3,265,2017-05-10,Augusta Autocrats,23,Richmond Roustabouts,24
Martin,Van Buren,28,15,0,2,204,2017-05-17,Augusta Autocrats,17,Yonkers Yellowjackets,9
Martin,Van Buren,38,26,1,4,292,2017-05-24,Augusta Autocrats,34,Shreveport Seamen,7
Martin,Van Buren,26,15,0,1,170,2017-05-31,Augusta Autocrats,18,San Bernardino Stalkers,16
Martin,Van Buren,34,17,0,3,200,2017-06-07,Augusta Autocrats,28,Tacoma Touchdown-Scorers,21
Martin,Van Buren,31,16,0,3,206,2017-06-14,Augusta Autocrats,27,Glendale Centers,30
Martin,Van Buren,35,22,0,3,293,2017-06-21,Augusta Autocrats,27,Des Moines Desperadoes,16
Andrew,Johnson,32,23,0,5,366,2017-03-15,Grand Rapids Gamers,51,Huntington Beach Harriers,6
Jim,Buchanan,6,3,0,1,31,2017-03-15,Grand Rapids Gamers,51,Huntington Beach Harriers,6
Andrew,Johnson,33,22,0,3,331,2017-03-22,Grand Rapids Gamers,22,Mobile Misfits,23
Andrew,Johnson,18,11,0,1,126,2017-03-29,Grand Rapids Gamers,10,Boise Bearcats,34
Jim,Buchanan,7,3,0,0,26,2017-03-29,Grand Rapids Gamers,10,Boise Bearcats,34
Andrew,Johnson,29,16,0,3,251,2017-04-05,Grand Rapids Gamers,28,Modesto Misanthropes,30
Andrew,Johnson,38,26,0,4,369,2017-04-12,Grand Rapids Gamers,29,Fremont Firebugs,31
Andrew,Johnson,31,18,0,3,207,2017-04-19,Grand Rapids Gamers,23,Montgomery Music,13
Jim,Buchanan,4,1,0,0,10,2017-04-19,Grand Rapids Gamers,23,Montgomery Music,13
Andrew,Johnson,23,13,0,2,184,2017-04-26,Grand Rapids Gamers,15,Spokane Stallions,37
Jim,Buchanan,12,6,0,0,60,2017-04-26,Grand Rapids Gamers,15,Spokane Stallions,37
Andrew,Johnson,17,10,0,2,122,2017-05-03,Grand Rapids Gamers,27,Richmond Roustabouts,21
Jim,Buchanan,10,5,0,1,43,2017-05-03,Grand Rapids Gamers,27,Richmond Roustabouts,21
Andrew,Johnson,28,20,0,3,228,2017-05-10,Grand Rapids Gamers,29,Yonkers Yellowjackets,13
Andrew,Johnson,22,15,0,3,217,2017-05-17,Grand Rapids Gamers,23,Shreveport Seamen,7
Jim,Buchanan,12,6,0,0,49,2017-05-17,Grand Rapids Gamers,23,Shreveport Seamen,7
Andrew,Johnson,30,21,0,3,257,2017-05-24,Grand Rapids Gamers,22,San Bernardino Stalkers,10
Andrew,Johnson,32,18,0,3,218,2017-05-31,Grand Rapids Gamers,23,Tacoma Touchdown-Scorers,13
Jim,Buchanan,5,3,0,0,27,2017-05-31,Grand Rapids Gamers,23,Tacoma Touchdown-Scorers,13
Andrew,Johnson,24,17,0,2,200,2017-06-07,Grand Rapids Gamers,31,Glendale Centers,3
Jim,Buchanan,10,4,0,1,37,2017-06-07,Grand Rapids Gamers,31,Glendale Centers,3
Andrew,Johnson,36,25,0,4,291,2017-06-14,Grand Rapids Gamers,31,Des Moines Desperadoes,0
Andrew,Johnson,26,19,0,2,251,2017-06-21,Grand Rapids Gamers,24,Augusta Autocrats,20
John,Tyler,30,9,1,1,53,2017-03-15,Huntington Beach Harriers,16,Mobile Misfits,10
John,Tyler,36,15,1,0,82,2017-03-22,Huntington Beach Harriers,12,Boise Bearcats,13
John,Tyler,35,10,1,1,56,2017-03-29,Huntington Beach Harriers,15,Modesto Misanthropes,41
John,Tyler,25,10,1,0,61,2017-04-05,Huntington Beach Harriers,3,Fremont Firebugs,10
John,Tyler,19,5,1,0,30,2017-04-12,Huntington Beach Harriers,1,Montgomery Music,34
George,Washington,7,3,1,0,25,2017-04-12,Huntington Beach Harriers,1,Montgomery Music,34
John,Tyler,21,5,1,0,28,2017-04-19,Huntington Beach Harriers,11,Spokane Stallions,9
George,Washington,3,1,1,1,9,2017-04-19,Huntington Beach Harriers,11,Spokane Stallions,9
John,Tyler,16,6,1,0,37,2017-04-26,Huntington Beach Harriers,0,Richmond Roustabouts,14
George,Washington,9,3,1,0,19,2017-04-26,Huntington Beach Harriers,0,Richmond Roustabouts,14
John,Tyler,25,10,1,1,49,2017-05-03,Huntington Beach Harriers,18,Yonkers Yellowjackets,9
John,Tyler,26,9,1,1,48,2017-05-10,Huntington Beach Harriers,14,Shreveport Seamen,0
George,Washington,10,4,1,1,28,2017-05-10,Huntington Beach Harriers,14,Shreveport Seamen,0
John,Tyler,28,10,1,1,49,2017-05-17,Huntington Beach Harriers,24,San Bernardino Stalkers,24
George,Washington,6,1,1,1,7,2017-05-17,Huntington Beach Harriers,24,San Bernardino Stalkers,24
John,Tyler,17,5,1,1,32,2017-05-24,Huntington Beach Harriers,18,Tacoma Touchdown-Scorers,17
George,Washington,10,3,1,0,24,2017-05-24,Huntington Beach Harriers,18,Tacoma Touchdown-Scorers,17
John,Tyler,38,10,1,1,48,2017-05-31,Huntington Beach Harriers,18,Glendale Centers,13
John,Tyler,22,6,1,1,36,2017-06-07,Huntington Beach Harriers,17,Des Moines Desperadoes,3
George,Washington,9,4,1,0,32,2017-06-07,Huntington Beach Harriers,17,Des Moines Desperadoes,3
John,Tyler,32,9,1,0,57,2017-06-14,Huntington Beach Harriers,10,Augusta Autocrats,16
John,Tyler,31,10,1,1,48,2017-06-21,Huntington Beach Harriers,10,Grand Rapids Gamers,34
George,Washington,2,0,1,0,0,2017-06-21,Huntington Beach Harriers,10,Grand Rapids Gamers,34
Quinn,Adams,37,18,0,3,230,2017-03-15,Mobile Misfits,32,Boise Bearcats,3
Quinn,Adams,27,18,0,3,203,2017-03-22,Mobile Misfits,40,Modesto Misanthropes,9
George,Bush,4,1,1,1,5,2017-03-22,Mobile Misfits,40,Modesto Misanthropes,9
Quinn,Adams,26,16,0,1,182,2017-03-29,Mobile Misfits,11,Fremont Firebugs,23
Quinn,Adams,30,16,0,2,204,2017-04-05,Mobile Misfits,15,Montgomery Music,35
Quinn,Adams,23,14,0,1,182,2017-04-12,Mobile Misfits,15,Spokane Stallions,27
George,Bush,10,2,1,1,13,2017-04-12,Mobile Misfits,15,Spokane Stallions,27
Quinn,Adams,37,22,0,2,274,2017-04-19,Mobile Misfits,15,Richmond Roustabouts,6
Quinn,Adams,26,14,0,3,199,2017-04-26,Mobile Misfits,32,Yonkers Yellowjackets,6
Quinn,Adams,37,23,0,3,319,2017-05-03,Mobile Misfits,26,Shreveport Seamen,37
Quinn,Adams,18,11,0,2,158,2017-05-10,Mobile Misfits,16,San Bernardino Stalkers,16
George,Bush,10,4,1,0,28,2017-05-10,Mobile Misfits,16,San Bernardino Stalkers,16
Quinn,Adams,34,23,0,3,307,2017-05-17,Mobile Misfits,29,Tacoma Touchdown-Scorers,24
Quinn,Adams,25,15,0,2,203,2017-05-24,Mobile Misfits,17,Glendale Centers,6
Quinn,Adams,24,16,0,1,163,2017-05-31,Mobile Misfits,19,Des Moines Desperadoes,23
George,Bush,8,3,1,0,19,2017-05-31,Mobile Misfits,19,Des Moines Desperadoes,23
Quinn,Adams,25,16,0,1,163,2017-06-07,Mobile Misfits,15,Augusta Autocrats,21
George,Bush,4,1,1,0,6,2017-06-07,Mobile Misfits,15,Augusta Autocrats,21
Quinn,Adams,28,18,0,2,200,2017-06-14,Mobile Misfits,19,Grand Rapids Gamers,3
Quinn,Adams,27,18,0,2,208,2017-06-21,Mobile Misfits,21,Huntington Beach Harriers,16
Tom,Wilson,35,21,0,3,306,2018-03-14,Boise Bearcats,24,Modesto Misanthropes,30
Tom,Wilson,23,17,0,2,207,2018-03-21,Boise Bearcats,25,Fremont Firebugs,7
Jimmy,Carter,11,6,0,1,67,2018-03-21,Boise Bearcats,25,Fremont Firebugs,7
Tom,Wilson,25,18,0,4,263,2018-03-28,Boise Bearcats,36,Montgomery Music,24
Tom,Wilson,26,17,0,3,236,2018-04-04,Boise Bearcats,37,Spokane Stallions,34
Jimmy,Carter,6,4,0,1,44,2018-04-04,Boise Bearcats,37,Spokane Stallions,34
Tom,Wilson,36,23,0,4,287,2018-04-11,Boise Bearcats,34,Richmond Roustabouts,23
Tom,Wilson,30,17,0,3,214,2018-04-18,Boise Bearcats,32,Yonkers Yellowjackets,35
Tom,Wilson,19,12,0,2,140,2018-04-25,Boise Bearcats,28,Shreveport Seamen,34
Jimmy,Carter,9,5,0,1,73,2018-04-25,Boise Bearcats,28,Shreveport Seamen,34
Tom,Wilson,37,24,0,4,301,2018-05-02,Boise Bearcats,34,San Bernardino Stalkers,21
Tom,Wilson,19,14,0,3,195,2018-05-09,Boise Bearcats,36,Tacoma Touchdown-Scorers,27
Jimmy,Carter,11,7,0,1,91,2018-05-09,Boise Bearcats,36,Tacoma Touchdown-Scorers,27
Tom,Wilson,23,14,0,3,199,2018-05-16,Boise Bearcats,32,Glendale Centers,31
Jimmy,Carter,6,3,0,1,41,2018-05-16,Boise Bearcats,32,Glendale Centers,31
Tom,Wilson,36,25,0,4,374,2018-05-23,Boise Bearcats,35,Des Moines Desperadoes,37
Tom,Wilson,36,23,0,4,286,2018-05-30,Boise Bearcats,44,Augusta Autocrats,20
Jimmy,Carter,2,1,0,1,14,2018-05-30,Boise Bearcats,44,Augusta Autocrats,20
Tom,Wilson,39,29,0,5,428,2018-06-06,Boise Bearcats,40,Grand Rapids Gamers,6
Tom,Wilson,33,19,0,2,222,2018-06-13,Boise Bearcats,20,Huntington Beach Harriers,44
Tom,Wilson,25,15,0,2,208,2018-06-20,Boise Bearcats,25,Mobile Misfits,16
Lyndon,Johnson,28,9,1,1,83,2018-03-14,Modesto Misanthropes,7,Fremont Firebugs,38
Lyndon,Johnson,23,11,1,0,92,2018-03-21,Modesto Misanthropes,12,Montgomery Music,38
Franklin,Roosevelt,2,1,0,0,13,2018-03-21,Modesto Misanthropes,12,Montgomery Music,38
Lyndon,Johnson,27,13,1,0,103,2018-03-28,Modesto Misanthropes,9,Spokane Stallions,41
Lyndon,Johnson,22,9,1,0,65,2018-04-04,Modesto Misanthropes,7,Richmond Roustabouts,17
Franklin,Roosevelt,2,1,0,1,16,2018-04-04,Modesto Misanthropes,7,Richmond Roustabouts,17
Lyndon,Johnson,35,16,1,1,132,2018-04-11,Modesto Misanthropes,7,Yonkers Yellowjackets,17
Lyndon,Johnson,25,10,1,1,69,2018-04-18,Modesto Misanthropes,10,Shreveport Seamen,9
Lyndon,Johnson,28,10,1,0,81,2018-04-25,Modesto Misanthropes,0,San Bernardino Stalkers,30
Franklin,Roosevelt,3,2,0,0,28,2018-04-25,Modesto Misanthropes,0,San Bernardino Stalkers,30
Lyndon,Johnson,27,10,1,1,87,2018-05-02,Modesto Misanthropes,19,Tacoma Touchdown-Scorers,14
Lyndon,Johnson,20,6,1,1,41,2018-05-09,Modesto Misanthropes,14,Glendale Centers,44
Franklin,Roosevelt,5,3,0,1,42,2018-05-09,Modesto Misanthropes,14,Glendale Centers,44
Lyndon,Johnson,17,6,1,1,57,2018-05-16,Modesto Misanthropes,28,Des Moines Desperadoes,10
Franklin,Roosevelt,9,6,0,2,91,2018-05-16,Modesto Misanthropes,28,Des Moines Desperadoes,10
Lyndon,Johnson,34,16,1,1,148,2018-05-23,Modesto Misanthropes,18,Augusta Autocrats,44
Lyndon,Johnson,34,15,1,0,137,2018-05-30,Modesto Misanthropes,11,Grand Rapids Gamers,9
Lyndon,Johnson,38,16,1,1,128,2018-06-06,Modesto Misanthropes,10,Huntington Beach Harriers,16
Lyndon,Johnson,25,10,1,1,70,2018-06-13,Modesto Misanthropes,15,Mobile Misfits,34
Lyndon,Johnson,27,13,1,1,122,2018-06-20,Modesto Misanthropes,16,Boise Bearcats,20
John,Adams,37,13,1,1,58,2018-03-14,Fremont Firebugs,16,Montgomery Music,9
John,Adams,30,9,1,0,42,2018-03-21,Fremont Firebugs,3,Spokane Stallions,24
John,Adams,33,11,1,0,57,2018-03-28,Fremont Firebugs,5,Richmond Roustabouts,13
William,Harrison,3,2,0,0,33,2018-03-28,Fremont Firebugs,5,Richmond Roustabouts,13
John,Adams,29,6,1,1,33,2018-04-04,Fremont Firebugs,8,Yonkers Yellowjackets,37
John,Adams,28,9,1,1,54,2018-04-11,Fremont Firebugs,10,Shreveport Seamen,21
John,Adams,33,12,1,0,68,2018-04-18,Fremont Firebugs,8,San Bernardino Stalkers,24
John,Adams,25,7,1,1,41,2018-04-25,Fremont Firebugs,10,Tacoma Touchdown-Scorers,44
John,Adams,34,12,1,0,52,2018-05-02,Fremont Firebugs,14,Glendale Centers,31
William,Harrison,2,1,0,1,19,2018-05-02,Fremont Firebugs,14,Glendale Centers,31
John,Adams,39,11,1,0,67,2018-05-09,Fremont Firebugs,8,Des Moines Desperadoes,31
John,Adams,22,6,1,1,33,2018-05-16,Fremont Firebugs,24,Augusta Autocrats,17
William,Harrison,2,1,0,1,19,2018-05-16,Fremont Firebugs,24,Augusta Autocrats,17
John,Adams,38,14,1,1,68,2018-05-23,Fremont Firebugs,13,Grand Rapids Gamers,16
John,Adams,26,10,1,1,48,2018-05-30,Fremont Firebugs,10,Huntington Beach Harriers,35
John,Adams,17,3,1,1,17,2018-06-06,Fremont Firebugs,33,Mobile Misfits,31
William,Harrison,8,5,0,2,92,2018-06-06,Fremont Firebugs,33,Mobile Misfits,31
John,Adams,34,8,1,0,38,2018-06-13,Fremont Firebugs,2,Boise Bearcats,20
John,Adams,36,11,1,0,53,2018-06-20,Fremont Firebugs,8,Modesto Misanthropes,17
James,Madison,37,22,0,2,246,2018-03-14,Montgomery Music,22,Spokane Stallions,27
James,Madison,26,18,0,2,205,2018-03-21,Montgomery Music,23,Richmond Roustabouts,23
James,Madison,20,11,0,1,161,2018-03-28,Montgomery Music,16,Yonkers Yellowjackets,34
James,Polk,9,4,1,1,32,2018-03-28,Montgomery Music,16,Yonkers Yellowjackets,34
James,Madison,31,19,0,2,216,2018-04-04,Montgomery Music,26,Shreveport Seamen,0
James,Madison,26,18,0,3,194,2018-04-11,Montgomery Music,29,San Bernardino Stalkers,16
James,Polk,2,0,1,0,0,2018-04-11,Montgomery Music,29,San Bernardino Stalkers,16
James,Madison,38,21,0,3,233,2018-04-18,Montgomery Music,23,Tacoma Touchdown-Scorers,30
James,Madison,22,12,0,1,178,2018-04-25,Montgomery Music,12,Glendale Centers,7
James,Polk,7,2,1,0,19,2018-04-25,Montgomery Music,12,Glendale Centers,7
James,Madison,28,16,0,2,228,2018-05-02,Montgomery Music,14,Des Moines Desperadoes,3
James,Madison,19,13,0,2,160,2018-05-09,Montgomery Music,22,Augusta Autocrats,27
James,Polk,5,2,1,1,16,2018-05-09,Montgomery Music,22,Augusta Autocrats,27
James,Madison,39,20,0,2,224,2018-05-16,Montgomery Music,23,Grand Rapids Gamers,27
James,Madison,34,24,0,3,344,2018-05-23,Montgomery Music,26,Huntington Beach Harriers,10
